"Subj","Controller","ItemNo","Scenario","Text","Answer","NullOrCorrect","AnswerTimes"
"1581784482","AcceptabilityJudgment","23","first-item5-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:290px;max-height:290px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_non-distribtive.jpg?raw=true></td><td><img style=display:block;max-width:270px;max-height:270px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_nd_wrong.jpg?raw=true></td></table></center>Kontext: V naší vesnici se rozmohlo rušení nočního klidu z důvodu otevření nové herny. Zastupitelé vesnice situaci projednali a rozhodli o nových vyhláškách: jedna říká%2C že rušení nočního klidu je nezákonné%2C a druhá upravuje zákon o hazardních hrách. Vyhlášky vyvěsili šéf policie a starosta.</p><center><p>Věta: <i>Dva úředníci pověsili vyhlášku o nočním klidu i vyhlášku o provozování hazardu na vývěsní desku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","23","first-item5-nd-svo","NULL","levý","NULL","66946"
"1581784482","AcceptabilityJudgment","76","filler7-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_nd_wrong.jpg?raw=true></td><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_d_wrong.jpg?raw=true></td></table></center>Kontext: Nový díl televizního seriálu <i>Naše město</i> se odehrával především v nemocnici%2C kde lékař Marek s lékařkou Annou ošetřovali zraněného dědečka s vnukem po autonehodě. Samozřejmě nechyběla romantická scéna mezi Markem a Annou.</p><center><p>Věta: <i>Dva lékaři ošetřili každý dva pacienty.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","76","filler7-bad","NULL","pravý","NULL","58032"
"1581784482","AcceptabilityJudgment","44","first-item10-nd-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:270px;max-height:270px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Na dětském pirátském táboře byly děti rozděleny do skupin. Každá skupina dostala za úkol zvolit si název své pirátské lodi a vyrobit vlastní vlajku. Po celé dva týdny děti sbíraly body za plnění různých úkolů. Každý večer byly před večeří pověšeny před hlavním stanem vlajky a byl vyhlášen počet získaných bodů jednotlivých skupin.</p><center><p>Věta: <i>Dnes večer byly zelená vlajka i červená vlajka pověšeny dvěma dětmi.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","44","first-item10-nd-move-a","NULL","levý","NULL","46698"
"1581784482","AcceptabilityJudgment","77","filler8-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:380px;max-height:380px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_d_f.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_nd.jpg?raw=true></td></table></center>Kontext: Dědeček měl radost%2C že se děti na oslavě jeho narozenin chovají vzorně a v klidu si hrají. Pak ale přišla jeho nejstarší dcera se svými dětmi%2C kteří jsou pěkní rošťáci a rády ničí hračky. Díky přísnému tatínkovi se téměř nic nestalo.</p><center><p>Věta: <i>Pouze jedno dítě zničilo jednu hračku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","77","filler8-good-left","NULL","levý","NULL","38182"
"1581784482","AcceptabilityJudgment","66","first-item16-nd-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/16_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/16_nd_wrong.jpeg?raw=true></td></table></center>Kontext: O víkendu se syn a otec vydali na zahradu za domem%2C aby pokáceli staré stromy a místo nich vysadili nové. Obzvláště jeden dub a jeden smrk byly velmi staré a měly být pokáceny.</p><center><p>Věta: <i>Syn i otec pokáceli dva stromy. </i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","66","first-item16-nd-ref","NULL","levý","NULL","36967"
"1581784482","AcceptabilityJudgment","73","filler4-good-right","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_distribtive.jpg?raw=true></td><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_d_wrong.jpg?raw=true></td></table></center>Kontext: Na policejním oddělení schválili dvě nové vyhlášky týkající se omezení rychlosti v některých částech města. Vyvěsit vyhlášku na úřední desku má v pravomoci úředník nebo policista.</p><center><p>Věta: <i>Pouze jedna osoba vyvěsila dvě vyhlášky na úřední desku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","73","filler4-good-right","NULL","pravý","NULL","22049"
"1581784482","AcceptabilityJudgment","34","first-item8-d-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_distributive_new.jpg?raw=true></td><td><img style=display:block;max-width:330px;max-height:330px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_d_wrong_new.jpg?raw=true></td></table></center>Kontext: Skupina zlodějů se vloupala do obchodu%2C kde chtěli ukrást peníze a drahou elektroniku. Jejich počínání přerušil příchod zaměstnanců obchodu%2C kteří okamžitě zavolali policii. Při pokusu utéct zloději zaměstnance fyzicky napadli. Policie naštěstí zasáhla včas%2C ale někteří zaměstnanci museli být ošetřeni lékařem.</p><center><p>Věta: <i>Zloděj i zlodějka zranili dva zaměstnance.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","34","first-item8-d-ref","NULL","levý","NULL","62026"
"1581784482","AcceptabilityJudgment","75","filler6-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_d_wrong_new.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_distributive_new.jpg?raw=true></td></table></center>Kontext: Večerní televizní zprávy informovaly občany o dvou zlodějích%2C kteří vykrádají obchody. Většinou se snaží získat pouze peníze nebo věci%2C které by mohli později prodat. Někdy se bohužel uchylují i k násilí.</p><center><p>Věta: <i>Pouze jeden zloděj bodl prodavače.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","75","filler6-good-left","NULL","levý","NULL","25133"
"1581784482","AcceptabilityJudgment","28","first-item6-d-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_distributive.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_d_wrong.jpg?raw=true></td></table></center>Kontext: V centru města se stala dopravní nehoda. Naštěstí nebyl nikdo vážně zraněn. Někteří lidé byli přesto převezeni do nemocnice%2C kde byli ošetřeni zdravotníky.</p><center><p>Věta: <i>V nemocnici byli starší muž i dítě ošetřeni dvěma doktory.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","28","first-item6-d-move-a","NULL","ani jeden","NULL","41622"
"1581784482","AcceptabilityJudgment","72","filler3-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/2_nd_wrong.jpg?raw=true></td><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/2_non-distributive.jpg?raw=true></td></table></center>Kontext: Na kutilském veletrhu si mohli účastníci vyzkoušet vyrobit předměty ze dřeva nebo železa pomocí starých středověkých postupů.</p><center><p>Věta: <i>Dva soutěžící vyrobili každý dva dřevěné výrobky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","72","filler3-bad","NULL","ani jeden","NULL","64052"
"1581784482","AcceptabilityJudgment","33","first-item7-nd-move-abar","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_non-distributive.jpg?raw=true></td><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_nd_wrong%20new.jpg?raw=true></td></table></center>Kontext: V kině tento týden začali dávat nový film o válce mezi roboty a lidmi. Roboti mají různé barvy podle jejich vojenské hodnosti. Roboti se chovají brutálně a nerozlišují mezi vojáky a civilisty. Hlavní hrdina%2C který patří k vojenské jednotce%2C přežije%2C ale někteří jeho kamarádi zemřou.</p><center><p>Věta: <i>Vojáka i civilistu dva roboti zabili v džungli.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","33","first-item7-nd-move-abar","NULL","levý","NULL","49902"
"1581784482","AcceptabilityJudgment","79","filler10-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:330px;max-height:330px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:290px;max-height:290px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Na dětském dnu měly děti za úkol vyrobit vlajku a s pomocí rodičů ji pověsit. Za odměnu pak získaly sladkosti.</p><center><p>Věta: <i>Každé dítě vyrobilo jednu vlajku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","79","filler10-good-left","NULL","ani jeden","NULL","17235"
"1581784482","AcceptabilityJudgment","49","first-item11-nd-move-abar","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Slavný spisovatel napsal román <i>Svět</i> a básnickou sbírku <i>Jupiter</i>. Oslovil dvě brněnská nakladatelství Host a Jota%2C která nakonec souhlasila%2C že mu knihy vydají.</p><center><p>Věta: <i>Román i básnickou sbírku dvě nakladatelství vydala v Brně.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","49","first-item11-nd-move-abar","NULL","levý","NULL","43819"
"1581784482","AcceptabilityJudgment","70","filler1-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/1_nd_wrong.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/1_d_wrong.jpg?raw=true></td></table></center>Kontext: Známý modní dům pořádal módní přehlídku nové kolekce. Bylo pozváno spoustu důležitých osob a také zástupci módních časopisů. Akci uzavírala noční přehlídka dvou světových modelek. Fotografové měli plné ruce práce.</p><center><p>Věta: <i>Každý fotograf vyfotil obě modelky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","70","filler1-bad","NULL","ani jeden","NULL","29781"
"1581784482","AcceptabilityJudgment","50","first-item12-d-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:420px;max-height:420px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_distributive.jpeg?raw=true></td><td><img style=display:block;max-width:490px;max-height:490px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_d_wrong.jpeg?raw=true></td></table></center>Kontext: Na středověký jarmark se sjeli příznivci z celého okolí. Prodavači byli oblečeni do typických středověkých kostýmů a prodávali ručně vyrobené výrobky. Mezi oblíbené patřily stánky kovářů%2C kteří na přání zákazníků ukovali ozdobné železné předměty.</p><center><p>Věta: <i>Kovář i kovářka ukovali dva železné předměty.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581784482","AcceptabilityJudgment","50","first-item12-d-ref","NULL","levý","NULL","49987"
"1581784482","AcceptabilityJudgment","78","filler9-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:390px;max-height:390px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_nd_wrong%20new.jpg?raw=true></td><td><img style=display:block;max-width:390px;max-height:390px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_non-distributive.jpg?raw=true></td></table></center>Kontext: Velmi oblíbenou počítačovou hrou se stali <i>Zabijáčtí roboti</i>. Tuto hru je možné hrát i s kamarády. Hráč si vybere jednoho robota. Úkolem je zabít určitý počet vojáků%2C a poté se hráč dostane na vyšší level hry.</p><center><p>Věta: <i>V prvním levelu hry každý robot zabil dva vojáky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
